class,linguistic pattern,predicate
http://dbpedia.org/ontology/Film,weitgehend,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,unheimliche,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,populären,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,belgischen,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,kurze,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,reguläre,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,nackte,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,zentralen,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,real,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,tamilischer,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,türkische,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,befreundeten,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,visuellen,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,grünen,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,ewige,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,halbe,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,gefährlichen,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,starken,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,unschuldig,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,französisch-deutsches,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,unterschiedlicher,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,unerwartete,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,kommerziell,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,geheimnisvollen,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,französisch-kanadisches,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,brutalen,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,anknüpfen,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,biblischen,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,größeren,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,französisch-italienisches,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,möglichen,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,renommierten,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,gelben,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,ungefähr,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,niederländische,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,patriotisches,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,Plötzlich,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,schönen,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,gezeigten,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,besondere,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,bestehend,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,traditionellen,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,magische,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,harten,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,späterer,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,schnell,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,Gemeinsam,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,ewig,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,typischer,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,längere,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,verrückt,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,bedeutendsten,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,typischen,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,Amerikanischen,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,gestarteten,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,französisch-italienische,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,stehenden,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,typisch,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,Deutschsprachige,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,spezialisierte,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,neues,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,einzelne,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,gewordene,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,eng,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,weitgehend,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,damaligen,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,Neues,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,blauen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,dramatische,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,legendären,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,glücklich,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,tschechischen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,schön,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,brasilianischen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,seltsame,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,jugendliche,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,spanische,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,tätig,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,menschlichen,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,sinngemäß,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,italienisch-französische,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,besetzten,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,transkribiert,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,rote,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,ungewöhnliche,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,Letzte,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,länger,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,scheinbar,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,mexikanischen,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,nationalsozialistische,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,politische,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,bekannteste,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,möglichen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,ungefähr,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,neues,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,einzelne,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,bestehend,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,renommierten,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,gelben,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,spezialisierte,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,bestimmten,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,harten,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,französisch-kanadisches,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,Gemeinsam,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,ewig,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,magische,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,typisches,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,traditionellen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,späterer,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,gezeigten,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,Plötzlich,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,besondere,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,niederländische,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,schottischen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,visuellen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,grünen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,wahrscheinlich,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,filmisch,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,veröffentlichtes,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,brutalen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,türkische,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,geheimnisvollen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,nackte,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,unterschiedlicher,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,unschuldig,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,schönste,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,halbe,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,starken,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,kommerziell,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,tschechoslowakischen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,biblischen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,gefährlichen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,französisch-italienisches,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,erotische,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,größeren,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,unerwartete,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,ehemaliger,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,stehenden,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,Russischen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,tamilischer,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,ungewöhnlich,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,französisch-italienische,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,ewige,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,zentralen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,anknüpfen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,real,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,reguläre,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,französisch-deutsches,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,eng,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,Deutschsprachige,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,Amerikanischen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,verrückt,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,typischen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,globalen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,patriotisches,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,schönen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,bedeutendsten,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,gewordene,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,frühesten,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,befreundeten,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,typischer,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,längere,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,gestarteten,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,schnell,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,typisch,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,ausgezeichnete,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,italienisch,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,zweiteilige,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,erhältlich,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,kurze,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,populären,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,westlichen,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,zeitlich,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,echten,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,besetzte,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,gekürzte,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,Kalten,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,fremden,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,alternativen,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,unmittelbar,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,berühmte,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,näher,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,tragikomische,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,polnisch,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,gesamte,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,abrufbar,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,gezeigte,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,finanziell,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,kommerziellen,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,ausgestrahlte,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,filmischen,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,geprägten,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,zunehmend,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,Früh,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,böse,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,Neues,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,persisch,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,norwegischen,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,katholischen,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,besetzten,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,nationalsozialistische,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,norwegische,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,vollständig,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,rote,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,hauptsächlich,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,tragenden,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,porträtiert,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,experimenteller,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,politische,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,länger,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,besetzten,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,Französischen,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,Letzte,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,länger,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,vergessene,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,sinngemäß,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,transkribiert,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,rote,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,bekannteste,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,experimenteller,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,gespielten,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,parallel,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,tätig,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,menschlichen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,griechischen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,ungewöhnliche,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,besetzten,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,spielende,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,ausgewählten,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,türkischer,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,hebräisch,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,größten,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,offiziellen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,satirische,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,konfrontiert,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,wilden,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,hauptsächlich,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,Weiße,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,unbekannt,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,unheimlichen,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,geplanten,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,finanziell,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,falschen,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,fremden,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,abrufbar,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,englischsprachige,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,geprägten,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,näher,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,berühmt,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,Kalten,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,Pariser,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,westlichen,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,unmittelbar,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,böse,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,ausgestrahlte,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,Früh,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,kommerziellen,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,gekürzte,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,russische,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,griechisch,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,alternativen,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,Private,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,politische,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,länger,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,Letzte,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,Französischen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,verstorbenen,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,verschiedener,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,bekannter,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,goldene,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,irischen,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,unbekannte,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,früheren,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,adaptierte,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,kurzen,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,offizieller,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,weltweite,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,unterschiedlichen,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,Münchner,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,häufig,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,hebräisch,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,Goldene,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,unheimlichen,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,westlichen,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,näher,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,gesamte,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,selten,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,vollständige,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,ausgestrahlte,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,kritisch,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,Pariser,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,Weiße,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,gefährliche,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,geplanten,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,öffentlich,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,Früh,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,griechisch,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,abrufbar,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,alternativen,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,finanziell,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,harte,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,fremden,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,heutigen,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,estnischen,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,konzipiert,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,türkischen,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,unterschiedliche,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,estnischen,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,propagandistischer,http://dbpedia.org/ontology/writer
http://dbpedia.org/ontology/Film,falsche,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,karikiert,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,Stolz,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,zusätzlich,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,legendären,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,erotischen,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,tragische,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,völlig,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,künstlerische,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,Deutsches,http://dbpedia.org/ontology/musicComposer
http://dbpedia.org/ontology/Film,bekannter,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,offizieller,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,verschiedener,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,wichtige,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,spielende,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,konzipiert,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,unterschiedlichen,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,Münchner,http://dbpedia.org/ontology/country
http://dbpedia.org/ontology/Film,tragikomische,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,fremden,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,geplanten,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,öffentlich,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,kritisch,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,komponiert,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,Pariser,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,näher,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,entfernt,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,Weiße,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,estnischen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,abrufbar,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,gekürzte,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,polnisch,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,Früh,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,falschen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,wichtigsten,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,weiterer,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,kurzer,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,hauptsächlich,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,türkischen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,österreichisch-deutscher,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,produziertes,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,schwedische,http://dbpedia.org/ontology/language
http://dbpedia.org/ontology/Film,heutigen,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,enthalten,http://dbpedia.org/ontology/director
http://dbpedia.org/ontology/Film,israelischen,http://dbpedia.org/ontology/starring
http://dbpedia.org/ontology/Film,parodiert,http://dbpedia.org/ontology/starring
